id,fecha_operación,precio,recamaras,baños,m2_construcción,m2_terreno,pisos,frente_agua,vista,condición,calidad,m2_sobre_calle,m2_sotano,año_construcción,año_renovación,código_postal,latitud,longitud,m2_construcción_vecinal,m2_terreno_vecinal,agente_id
1682000280,19/03/2015,240000,3,1.75,335.3,2247.3,1,0,0,4,7,1100,0,1968,0,98092,47.3124,-122.183,1430,8415,11
1724069079,19/03/2015,1452000,2,3.25,630.9,953.4,2,1,3,3,9,1760,310,1988,0,98075,47.5686,-122.06,2740,3568,9
2212700180,19/03/2015,260000,3,1.75,445,3048,1,0,0,4,8,1460,0,1967,0,98092,47.342,-122.195,1930,14175,6
2420069278,19/03/2015,287000,3,2.5,554.7,2658.5,1.5,0,0,3,7,1820,0,1926,2008,98022,47.2137,-121.989,1480,12285,11
2568300045,19/03/2015,649950,6,2,579.1,2511.6,1,0,0,2,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240,2
2787720300,19/03/2015,410000,3,1.75,573,2567.6,1,0,0,4,7,1380,500,1977,0,98059,47.5116,-122.161,1970,8523,6
2896400300,19/03/2015,435000,4,2.25,542.5,818.1,2,0,0,3,7,1780,0,2002,0,98072,47.7642,-122.149,1670,2426,6
3288301030,19/03/2015,623000,3,2.75,728.5,6645.9,1,0,0,3,8,1450,940,1973,0,98034,47.7339,-122.183,2390,10136,4
3624039073,19/03/2015,299950,2,1,271.3,1585,1,0,0,4,6,890,0,1941,0,98126,47.5311,-122.373,950,5200,11
3756600240,19/03/2015,379000,3,1,347.5,3145.5,1,0,0,4,7,1140,0,1963,0,98034,47.7168,-122.196,1140,10412,11
3822200087,19/03/2015,355000,3,1,359.7,1818.1,1.5,0,0,4,6,1180,0,1928,0,98125,47.7281,-122.299,1270,7710,4
3824100286,19/03/2015,565000,3,2.25,743.7,2553.6,1,0,0,3,7,1480,960,1962,0,98028,47.7705,-122.26,2510,9602,1
3830210230,19/03/2015,225205,3,1,365.8,2200.7,1,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7200,5
3832050860,19/03/2015,210000,3,2,481.6,1512.1,2,0,0,3,7,1580,0,2006,0,98042,47.3338,-122.053,2280,5000,5
3834000720,19/03/2015,390000,2,1,347.5,2483.2,1,0,0,3,7,1140,0,1958,0,98125,47.7278,-122.289,1260,8148,4
3840700205,19/03/2015,414500,3,1,411.5,2880.4,1,0,0,3,7,1350,0,1979,0,98034,47.7186,-122.236,1460,9461,11
4083802195,19/03/2015,578888,2,2,323.1,1219.2,1,0,0,2,7,1000,60,1914,0,98103,47.6626,-122.337,1310,4000,11
5045700470,19/03/2015,563950,4,2.75,929.6,1447.8,2,0,0,3,8,3050,0,2014,0,98059,47.4857,-122.153,2730,5480,5
5083000375,19/03/2015,235000,3,1,399.3,2904.4,1,0,0,3,7,1310,0,1956,0,98198,47.4105,-122.295,1330,9529,1
5101406375,19/03/2015,580000,3,1.75,594.4,3240.9,1,0,0,3,7,1250,700,1978,0,98125,47.7019,-122.313,1290,6380,2
5253300437,19/03/2015,442500,4,2.5,731.5,2161.6,2,0,0,3,7,2400,0,1997,0,98133,47.7522,-122.338,2350,8310,10
5315101728,19/03/2015,770000,4,3,707.1,2194.6,1,0,0,3,7,1260,1060,1943,2000,98040,47.5893,-122.232,1760,7200,5
5316100220,19/03/2015,1250000,4,2.25,557.8,2194.6,2,0,2,3,8,1750,80,1923,0,98112,47.6315,-122.282,3100,7200,4
5347200175,19/03/2015,299800,2,1,399.3,857.7,1,0,0,3,6,810,500,1944,0,98126,47.5185,-122.376,1300,1344,2
5710500060,19/03/2015,688888,3,3.25,786.4,2994.7,1.5,0,1,4,9,1760,820,1978,0,98027,47.5314,-122.054,2140,10270,9
6662410020,19/03/2015,471000,3,1.75,499.9,3085.5,1,0,0,3,8,1340,300,1977,0,98011,47.7698,-122.167,2210,10852,8
6669200200,19/03/2015,1500000,5,3.25,789.4,3505.2,1,0,2,4,9,2590,0,1968,0,98040,47.545,-122.229,2780,11989,1
6678900140,19/03/2015,685000,3,1.75,673.6,2729.5,1,0,1,3,8,1560,650,1974,0,98033,47.6621,-122.189,2210,8976,11
6918100170,19/03/2015,250000,4,3,685.8,2402.4,2,0,0,3,8,1570,680,1986,0,98198,47.3703,-122.314,1550,7508,11
7172200080,19/03/2015,508300,3,1,353.6,1819.4,1,0,0,3,7,880,280,1930,0,98115,47.6844,-122.306,1550,5120,10
7300200550,19/03/2015,659000,4,2.25,795.5,7599,2,0,0,3,8,2610,0,1983,0,98075,47.5771,-122.05,2550,18306,5
7855300200,19/03/2015,1242500,4,2.75,816.9,2590.8,1,0,4,4,9,1480,1200,1962,0,98006,47.5634,-122.156,2940,8650,10
7888200240,19/03/2015,265000,4,1.5,378,2486.6,1,0,0,4,7,1110,130,1961,0,98198,47.3716,-122.31,1520,8147,11
7889000125,19/03/2015,235000,3,1,568.1,2126.9,1,0,0,4,7,1864,0,1958,0,98002,47.285,-122.206,990,8000,8
7895500550,19/03/2015,190848,4,1.5,417.6,2409.1,1,0,0,3,7,900,470,1970,0,98001,47.3344,-122.28,1370,7900,11
7899800860,19/03/2015,259950,2,2,326.1,197.8,2,0,0,3,9,720,350,2008,0,98106,47.5213,-122.357,1070,928,3
8078100120,19/03/2015,340000,4,2.5,661.4,6030.5,2,0,0,3,8,2170,0,1992,0,98031,47.4034,-122.167,2280,8616,11
8644400180,19/03/2015,860000,3,2.5,722.4,16861.8,3,0,0,4,8,2370,0,1982,0,98074,47.6148,-122.057,2590,41553,11
8682262190,19/03/2015,480000,2,2,411.5,1286.3,1,0,0,3,8,1350,0,2004,0,98053,47.718,-122.034,1350,4409,11
8722101100,19/03/2015,739000,3,1.75,624.8,1572.8,1.5,0,0,4,8,1300,750,1926,0,98112,47.6374,-122.304,2220,5960,1
8856920550,19/03/2015,378000,3,2.5,649.2,2561.5,2,0,0,3,8,2130,0,1991,0,98058,47.4623,-122.13,2130,8404,4
9238480020,19/03/2015,699000,5,2.75,905.3,11221.8,2,0,0,4,8,2970,0,1978,0,98072,47.7731,-122.139,2730,29150,4
9268850350,19/03/2015,304500,4,2,411.5,287.1,3,0,0,3,7,1350,0,2008,0,98027,47.5394,-122.026,1390,942,11
9282801720,19/03/2015,355000,4,1.5,615.7,1828.8,1,0,0,4,7,1010,1010,1953,0,98178,47.5019,-122.235,1710,6000,11
9286100250,19/03/2015,500000,3,2.5,509,784.9,2,0,0,3,8,1670,0,2000,0,98027,47.531,-122.047,1670,2897,2
9407600070,19/03/2015,290000,3,2,399.3,1909.6,1,0,0,3,7,1310,0,1988,0,98038,47.3893,-122.051,1100,6360,11
9476700135,19/03/2015,300000,3,1.75,457.2,2545.7,1,0,2,5,6,750,750,1943,0,98056,47.4883,-122.191,1500,8447,3
9485950340,19/03/2015,408000,3,2.25,853.4,10778.3,2,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058,3
9808640090,19/03/2015,815000,3,2.5,736.1,666.3,2,0,1,3,9,2415,0,1981,0,98033,47.6506,-122.202,2660,2165,6
191100250,20/03/2015,750000,4,2.25,658.4,2903.2,1,0,0,3,8,1080,1080,1961,0,98040,47.5651,-122.221,2780,9525,6
582000010,20/03/2015,830200,3,2.5,816.9,1521,1,0,0,5,8,1440,1240,1951,0,98199,47.6538,-122.393,2320,6000,11
726049131,20/03/2015,325000,3,2,533.4,2743.2,1.5,0,0,4,5,1750,0,1936,0,98133,47.7489,-122.35,1830,8100,1
726049213,20/03/2015,410000,4,1.75,707.1,2286,1,0,0,3,7,1220,1100,1955,0,98133,47.7574,-122.343,2230,7500,6
1088810040,20/03/2015,627250,4,2.5,862.6,3254.3,2,0,0,3,9,2830,0,1993,0,98011,47.742,-122.208,2970,9619,5
1326059185,20/03/2015,752875,4,2.5,853.4,22039.8,2,0,0,3,9,2800,0,1992,0,98072,47.7432,-122.112,2280,36420,9
1329300070,20/03/2015,386000,4,2.5,755.3,1852.9,2,0,0,3,8,2478,0,2012,0,98030,47.3524,-122.175,2279,6079,1
1338300555,20/03/2015,1225000,6,2.25,893.1,1316.7,2,0,0,3,9,2130,800,1913,0,98112,47.6295,-122.306,2860,4320,11
1423069129,20/03/2015,449000,4,1.75,716.3,16596.4,1,0,0,4,7,1250,1100,1971,0,98027,47.4816,-122.005,2180,50529,4
1442700360,20/03/2015,428000,3,2.25,792.5,4572,2,0,0,3,9,2600,0,1978,0,98038,47.3719,-122.056,2380,15000,1
1446801000,20/03/2015,352000,5,2.5,883.9,2026.9,1,0,0,3,7,1450,1450,1964,0,98168,47.4935,-122.332,1600,8246,11
1473200130,20/03/2015,303000,3,2.25,408.4,266.1,3,0,0,3,8,1340,0,2009,0,98133,47.7325,-122.343,1340,1186,2
1568100670,20/03/2015,395900,3,1.75,573,2653.6,1,0,0,3,7,940,940,1927,0,98155,47.7362,-122.292,1880,7200,11
1615900020,20/03/2015,325000,6,2,847.3,4252,2.5,0,0,4,7,2780,0,1955,1964,98030,47.3738,-122.226,2120,13950,5
1683600240,20/03/2015,234975,3,1.75,502.9,2460.7,1,0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,9
1692900110,20/03/2015,1125000,5,3.25,938.8,4082.5,1,0,2,4,9,2230,850,1968,0,98033,47.6651,-122.19,2810,10720,2
1921059310,20/03/2015,193000,2,1.75,390.1,2064.7,1,0,0,3,7,1280,0,1991,0,98002,47.2925,-122.219,1450,7810,11
1924059319,20/03/2015,1288000,5,4,1234.4,3461.9,2,0,0,4,10,2780,1270,1980,0,98040,47.56,-122.225,3120,13555,1
1962200145,20/03/2015,810000,3,1.75,627.9,1005.8,2,0,0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712,9
2026049155,20/03/2015,372500,3,1.75,512.1,2635.9,1,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147,11
2026049184,20/03/2015,680000,4,2.5,743.7,2005.9,2,0,0,3,8,2440,0,2014,0,98133,47.7321,-122.334,1480,7432,8
2064800830,20/03/2015,450000,3,2.25,530.4,2891.9,1,0,0,4,8,1180,560,1977,0,98056,47.5339,-122.174,1880,8615,5
2473440070,20/03/2015,270000,3,2.25,457.2,2258.6,1,0,0,4,7,1500,0,1973,0,98058,47.4597,-122.162,1750,7990,11
2490200320,20/03/2015,545000,3,1.75,512.1,1889.8,1.5,0,0,3,7,1680,0,1916,0,98136,47.5338,-122.384,1680,5100,11
2540850070,20/03/2015,520000,4,2.75,615.7,2242.4,1,0,0,3,7,1350,670,1986,0,98034,47.7145,-122.225,1690,7804,1
2624089007,20/03/2015,1998000,2,2.5,1188.7,280544.9,2,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962,11
2770601595,20/03/2015,415000,2,1,448.1,1828.8,1,0,0,3,6,900,570,1944,0,98199,47.6527,-122.386,1670,6000,11
2938200170,20/03/2015,265000,4,2,487.7,3096.8,1,0,0,4,7,1600,0,1972,0,98022,47.2015,-122.003,1540,9352,7
3034200426,20/03/2015,450500,3,1,429.8,2860.2,1,0,0,3,7,1410,0,1948,0,98133,47.7161,-122.33,1990,9384,11
3204800150,20/03/2015,470000,3,3.5,630.9,3553.4,1,0,0,4,8,1370,700,1977,0,98056,47.537,-122.178,1930,8744,11
3275750050,20/03/2015,556300,4,2.5,618.7,2176.3,1,0,0,4,7,1400,630,1968,0,98008,47.6244,-122.109,1800,7565,4
3298700012,20/03/2015,295000,2,1,219.5,1257.3,1,0,0,4,6,720,0,1943,0,98106,47.5245,-122.354,1000,6100,1
3579000370,20/03/2015,448500,3,2.25,557.8,2421,2,0,0,3,8,1830,0,1985,0,98028,47.7466,-122.249,2100,8070,9
3723800414,20/03/2015,852000,4,2.5,798.6,2233.6,2,0,0,3,8,2620,0,1983,0,98118,47.5514,-122.263,1670,5080,1
3751601877,20/03/2015,552900,4,3.5,1166.8,5760.7,2.5,0,0,3,9,3828,0,2014,0,98001,47.2851,-122.277,2120,18900,8
3821000100,20/03/2015,249950,4,1.75,493.8,3209.5,1,0,0,3,7,1620,0,1968,0,98030,47.3808,-122.211,1890,9975,11
3904901570,20/03/2015,432250,3,2.25,438.9,1899.5,2,0,0,3,7,1440,0,1985,0,98029,47.5658,-122.018,1740,5999,7
3905040170,20/03/2015,602000,4,2.5,609.6,2248.2,2,0,0,3,8,2000,0,1990,0,98029,47.5719,-121.999,1950,5218,11
4017050820,20/03/2015,569999,3,2.5,938.8,4230.6,2,0,0,3,9,3080,0,1990,0,98038,47.3726,-122.025,2780,15318,8
4054710090,20/03/2015,650000,3,2.5,664.5,11290.4,2,0,0,3,9,2180,0,1998,0,98077,47.722,-122.026,2880,32688,11
4083303540,20/03/2015,791000,5,1.75,714.5,1463,1.5,0,0,4,7,1544,800,1921,0,98103,47.6537,-122.335,1770,4200,11
4136900190,20/03/2015,319900,3,2.5,621.8,2310.4,2,0,2,3,8,2040,0,1998,0,98092,47.2618,-122.209,1960,7820,2
4140090320,20/03/2015,595000,5,2.75,1140,2057.4,1,0,0,4,8,1980,1760,1978,0,98028,47.7679,-122.261,2620,7920,3
4215100060,20/03/2015,365000,3,2.5,808.6,1374.6,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,11
5113000420,20/03/2015,420000,4,2.75,731.5,6096,1,0,0,3,8,1170,1230,1961,2015,98058,47.4556,-122.087,1690,20000,8
5457300703,20/03/2015,707500,3,1,457.2,778.8,2,0,2,3,7,1500,0,1910,0,98109,47.627,-122.353,1820,2555,11
5561300980,20/03/2015,500000,4,2.25,737.6,11180.1,2,0,0,4,8,2420,0,1977,0,98027,47.4663,-122.006,2410,36680,1
5683500030,20/03/2015,489000,4,1,350.5,1590.1,1.5,0,0,3,7,1150,0,1951,0,98115,47.6806,-122.287,1220,5217,6
6056110150,20/03/2015,500000,2,2.5,594.4,659,2,0,0,3,9,1500,450,2012,0,98118,47.5622,-122.292,1800,2457,11
6132600380,20/03/2015,562200,3,1.5,579.1,1600.2,1,0,0,4,7,1500,400,1943,0,98117,47.6991,-122.392,1810,5250,1
6699930260,20/03/2015,400000,4,2.5,954,1597.2,2,0,0,3,8,3130,0,2004,0,98038,47.3446,-122.042,2470,5240,7
7016200030,20/03/2015,480000,4,2.5,634,2428,1,0,0,3,7,1200,880,1970,0,98011,47.7393,-122.181,1920,7500,3
7199360090,20/03/2015,478000,3,1,438.9,2166.2,1,0,0,4,7,1000,440,1980,0,98052,47.6968,-122.124,1540,7140,11
7202330410,20/03/2015,491150,3,2.5,448.1,1210.4,2,0,0,3,7,1470,0,2003,0,98053,47.6816,-122.035,1650,3148,5
7203220370,20/03/2015,963990,4,3.5,1193.3,1939.7,2,0,0,3,9,3915,0,2014,0,98053,47.6844,-122.016,3830,6507,6
7228500560,20/03/2015,410000,4,1,600.5,1444.8,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,1
7632400400,20/03/2015,1050000,3,3.5,972.3,9138.5,1,0,3,4,8,2630,560,1941,0,98166,47.458,-122.368,2600,19878,10
7853300020,20/03/2015,475000,5,2.75,944.9,1614.8,2,0,0,3,7,3100,0,2007,0,98065,47.5369,-121.887,2440,5250,1
8644500010,20/03/2015,715000,3,1.75,502.9,2217.7,1.5,0,4,4,7,1150,500,1928,0,98117,47.6989,-122.399,2300,8088,11
8731983340,20/03/2015,295000,3,2.25,563.9,2377.4,2,0,0,3,9,1850,0,1974,0,98023,47.3146,-122.379,2360,8000,10
8732020670,20/03/2015,400000,3,1.75,557.8,2932.2,1,0,0,4,8,1830,0,1978,0,98023,47.3123,-122.389,1990,8280,11
8956200560,20/03/2015,453000,4,2.5,762.6,2531.7,2,0,0,3,9,2502,0,2013,0,98001,47.2953,-122.265,2597,6983,8
8961950050,20/03/2015,409000,4,2.75,984.5,3856,2,0,0,4,8,3230,0,2002,0,98001,47.3157,-122.251,2550,12081,11
9558020240,20/03/2015,475000,5,2.75,938.8,2011.7,2,0,0,3,9,3080,0,2002,0,98058,47.4501,-122.122,3080,6600,11
423059039,21/03/2015,365000,3,2,618.7,2636.2,1,0,0,3,7,2030,0,1998,0,98056,47.5082,-122.166,1760,7200,1
452001860,21/03/2015,503000,3,2,384,762,1,0,0,4,7,750,510,1987,0,98107,47.6748,-122.371,1710,5000,9
1245003660,21/03/2015,630000,3,2,448.1,1828.8,1,0,0,3,8,1090,380,1950,1996,98033,47.6829,-122.202,1880,7799,2
1266200120,21/03/2015,720000,2,1,417.6,2883.4,1,0,0,3,6,1370,0,1950,0,98004,47.6238,-122.191,1690,9930,9
1703050500,21/03/2015,645000,3,2.5,759,1822.1,2,0,0,3,9,2490,0,2003,0,98074,47.6298,-122.022,2710,6629,11
2558630350,21/03/2015,462000,4,2.5,627.9,2120.8,1,0,0,3,7,1220,840,1974,0,98034,47.7251,-122.168,1760,7350,2
3359500960,21/03/2015,480000,3,2,396.2,914.4,2,0,0,3,7,1300,0,1986,0,98115,47.6728,-122.325,1670,4500,11
4022902555,21/03/2015,609000,4,2.5,987.6,7275.6,1,0,0,3,9,1840,1400,1972,0,98155,47.7731,-122.282,2290,13340,4
4443800415,21/03/2015,475000,3,1,387.1,1300.9,1,0,0,3,7,1270,0,1921,0,98117,47.6848,-122.392,1310,4080,4
6072760360,21/03/2015,665000,4,2.25,807.7,2483.8,1,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176,2290,8019,11
6085000130,21/03/2015,230000,3,1,347.5,2938,1,0,0,4,7,1140,0,1967,0,98001,47.3112,-122.265,1140,9639,7
6662410250,21/03/2015,480000,4,2.25,679.7,3413.8,1,0,0,4,7,1300,930,1977,0,98011,47.7691,-122.167,2090,10563,7
7855800910,21/03/2015,871000,4,2.5,655.3,2601.8,1,0,3,4,8,1400,750,1967,0,98006,47.5663,-122.163,2800,9500,1
8651430210,21/03/2015,217000,3,1,265.2,1585,1,0,0,5,6,870,0,1969,0,98042,47.3701,-122.078,1020,5200,7
9476010120,21/03/2015,670000,5,2.75,883.9,1571.2,2,0,0,3,8,2900,0,2008,0,98075,47.5977,-122.008,2900,6176,9
522079015,22/03/2015,608000,3,2,731.5,66385.4,2,0,0,3,8,1590,810,1975,0,98038,47.4166,-121.94,2340,207781,5
1568100387,22/03/2015,467000,3,2,560.8,1046.1,2,0,0,3,7,1840,0,2012,0,98155,47.7368,-122.295,1280,7573,1
7694600201,22/03/2015,300000,3,1.75,432.8,2194.6,1,0,0,3,7,1000,420,1979,0,98146,47.5069,-122.367,1550,8640,11
7856400300,22/03/2015,1505000,2,2.5,969.3,2865.1,2,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,3760,9450,5
324000530,23/03/2015,459000,3,1,402.3,1524,1.5,0,0,3,7,1320,0,1912,0,98116,47.5711,-122.386,1320,4179,11
439000090,23/03/2015,564500,4,2.25,594.4,1828.8,1,0,0,3,7,1350,600,1961,0,98115,47.6909,-122.301,1980,6000,11
510002065,23/03/2015,700000,4,1,603.5,1389.9,1.5,0,0,3,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245,7
620079042,23/03/2015,370000,2,1,719.3,32263.1,1,0,2,2,6,1180,1180,1947,0,98022,47.2495,-121.97,2640,386812,7
621069057,23/03/2015,569950,4,3.5,823,135160.5,1.5,0,0,3,8,2700,0,1948,1997,98042,47.333,-122.098,3210,298182,1
686900030,23/03/2015,999950,3,2.25,1140,6847,2,0,0,5,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,19564,1
782700120,23/03/2015,334200,3,1.75,429.8,13808,1,0,0,3,7,1410,0,1980,0,98019,47.7077,-121.914,2240,49222,11
856000635,23/03/2015,2225000,4,4.25,1432.6,3291.8,2,0,1,3,11,3910,790,2002,0,98033,47.6882,-122.214,2370,7680,11
934300140,23/03/2015,284950,4,1.5,609.6,2065.9,1,0,0,4,7,1170,830,1962,0,98198,47.3708,-122.311,1940,7531,2
1081200070,23/03/2015,405000,3,2.5,749.8,3840.5,1,0,0,4,8,1810,650,1970,0,98059,47.473,-122.118,1820,11180,9
1126059007,23/03/2015,865000,3,2.25,813.8,45802.3,2,0,0,3,9,2670,0,1985,0,98072,47.7601,-122.134,3080,81054,8
1219000473,23/03/2015,371000,3,1.75,478.5,4672.6,1,0,0,3,7,1080,490,1956,0,98166,47.4608,-122.34,1250,13330,8
1250201175,23/03/2015,386500,4,1,426.7,1097.3,1,0,0,4,6,700,700,1901,0,98144,47.5972,-122.295,1690,3600,11
1257201095,23/03/2015,826000,2,1,323.1,1865.4,1,0,0,3,7,1060,0,1908,0,98103,47.6739,-122.329,1730,4080,1
1425069071,23/03/2015,875000,4,2.5,984.5,78069,2,0,0,3,9,3230,0,2006,0,98053,47.6544,-121.998,3080,217800,11
1454600038,23/03/2015,985000,5,3.5,1185.7,4042,2,0,1,3,9,2870,1020,1984,0,98125,47.7246,-122.284,3080,13261,11
1459920010,23/03/2015,300000,3,2,442.3,2182.1,1,0,0,3,7,1451,0,2010,0,98042,47.3754,-122.163,2303,6126,10
1523069095,23/03/2015,240000,2,1,402.3,7412.4,1,0,0,3,7,1320,0,1966,0,98027,47.4741,-122.015,1430,98445,11
1531000030,23/03/2015,720000,4,2.5,1051.6,12095.4,2,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750,1
1623300055,23/03/2015,823000,5,1.75,804.7,2353.7,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000,1
1626069102,23/03/2015,500000,4,2.25,627.9,13542.6,2,0,0,3,7,2060,0,1988,0,98077,47.744,-122.046,2160,45657,5
1689401526,23/03/2015,605000,3,2.5,457.2,341.1,3,0,2,3,7,1110,390,2008,0,98109,47.6327,-122.346,1500,1057,1
1972201161,23/03/2015,435000,1,1,204.2,548.6,1,0,0,5,6,670,0,1905,0,98103,47.654,-122.35,1330,3360,1
2023049361,23/03/2015,246500,2,1,286.5,1828.8,1,0,0,2,7,940,0,1954,0,98148,47.4631,-122.329,1890,8547,8
2172000285,23/03/2015,254500,2,1,350.5,3429,1,0,0,3,6,1150,0,1920,0,98178,47.486,-122.264,1100,11400,4
2175100205,23/03/2015,1298890,5,2.25,819.9,3291.8,1,0,3,4,8,2020,670,1956,0,98040,47.5821,-122.247,3380,9134,11
2297400090,23/03/2015,447000,3,1.75,426.7,2057.4,1,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480,7
2310030490,23/03/2015,292500,3,2.25,423.7,1830,2,0,0,3,8,1390,0,1993,0,98038,47.3536,-122.047,1630,6397,8
2469000010,23/03/2015,1081000,4,2.25,640.1,3710,1,0,0,5,9,2100,0,1961,0,98040,47.5458,-122.227,2400,10713,1
2473530150,23/03/2015,412950,4,2.5,740.7,2071.4,2,0,0,3,8,2430,0,1993,0,98058,47.4499,-122.127,2450,8400,11
2561330040,23/03/2015,415000,3,2.25,554.7,2954.7,1,0,0,3,7,1240,580,1977,0,98074,47.6157,-122.05,1820,9694,1
2626119028,23/03/2015,160000,3,1,347.5,987.6,1.5,0,0,4,6,1140,0,1910,0,98014,47.7093,-121.364,1140,4700,11
2705600067,23/03/2015,539950,3,2.5,405.4,665.4,3,0,0,3,8,1330,0,2014,0,98117,47.6987,-122.365,1310,5000,9
2770601763,23/03/2015,450000,3,3.5,545.6,392.6,3,0,0,3,8,1390,400,2000,0,98199,47.651,-122.384,1560,1426,11
2799800180,23/03/2015,333000,4,2.5,819.9,1677.9,2,0,0,3,8,2690,0,2004,0,98042,47.3666,-122.119,2690,5505,11
2832100215,23/03/2015,443000,2,1,371.9,3099.8,1,0,0,3,7,980,240,1948,0,98125,47.7297,-122.327,1990,9064,6
2896000450,23/03/2015,607000,4,2.5,640.1,2505.5,1,0,0,4,8,1300,800,1975,0,98052,47.6733,-122.145,2160,8348,11
2917200475,23/03/2015,430000,2,1,231.6,2168.3,1,0,0,3,6,760,0,1946,0,98103,47.7005,-122.352,780,7102,3
2923049399,23/03/2015,315000,3,2.25,661.4,2584.7,1,0,0,3,8,2170,0,1965,0,98148,47.4562,-122.33,2080,8452,6
2968800825,23/03/2015,300000,3,1.75,442,2322.6,1,0,0,4,7,1050,400,1955,0,98166,47.4569,-122.354,1380,7620,9
3023039066,23/03/2015,329500,3,1,551.7,3983.1,1,0,0,4,7,1360,450,1941,0,98070,47.4482,-122.462,1400,13068,3
3121500330,23/03/2015,750000,3,2.5,850.4,6413.9,2,0,0,3,9,2790,0,1993,0,98053,47.673,-122.03,2900,34589,11
3271300345,23/03/2015,1028000,3,3,853.4,1767.8,1,0,0,3,9,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800,9
3295610350,23/03/2015,850000,5,2.75,1045.5,4608.3,2,0,0,3,10,3430,0,1998,0,98075,47.5678,-122.032,3430,12045,8
3336000230,23/03/2015,230005,2,1,313.9,1828.8,1,0,0,2,7,830,200,1951,0,98118,47.5291,-122.268,1770,5000,11
3343901188,23/03/2015,300000,3,1,402.3,2194.6,1,0,0,4,7,1320,0,1959,0,98056,47.5048,-122.19,1720,7249,2
3343903611,23/03/2015,615000,5,3.25,941.8,2154.6,2,0,0,3,9,3090,0,2012,0,98056,47.5114,-122.196,2480,8000,9
3416600111,23/03/2015,545000,2,1.5,493.8,1146,2,0,0,5,7,1170,450,1924,0,98144,47.6012,-122.291,2130,4000,3
3528000210,23/03/2015,853000,4,2.25,1048.5,10675.6,2,0,0,3,10,3440,0,1988,0,98053,47.6674,-122.055,3210,35005,11
3682000060,23/03/2015,349950,4,3.5,852.2,1072.9,2.5,0,0,3,8,2796,0,2013,0,98001,47.3427,-122.278,2040,5195,2
3893100319,23/03/2015,450000,3,1.75,423.7,3566.2,1,0,0,4,7,1390,0,1966,0,98033,47.7002,-122.192,1060,8686,1
3904920380,23/03/2015,578550,3,2.5,646.2,2012.3,2,0,0,4,8,2120,0,1989,0,98029,47.5669,-122.012,2330,7795,4
3946900010,23/03/2015,500007,2,1.75,554.7,1844,1,0,0,3,7,910,910,1950,0,98115,47.6928,-122.323,1730,6050,11
4174600391,23/03/2015,393000,5,2,554.7,1540.5,1,0,0,4,7,910,910,1970,0,98108,47.5547,-122.299,1180,5628,11
4221270350,23/03/2015,650000,3,2.5,707.1,1610.6,2,0,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2320,4383,1
4223400050,23/03/2015,330000,2,1.5,438.9,3643.6,1,0,0,4,8,1440,0,1978,0,98002,47.2909,-122.219,1460,9730,2
4427100145,23/03/2015,424000,3,1.5,374.9,2194.6,1,0,0,3,7,1230,0,1953,0,98125,47.7281,-122.311,1400,6240,11
5029450200,23/03/2015,265000,3,1.5,463.3,2074.2,1,0,0,4,7,1040,480,1981,0,98023,47.2907,-122.367,1440,7041,11
5104531120,23/03/2015,775000,5,2.75,1143,3681.1,2,0,4,3,10,3750,0,2005,0,98038,47.3525,-122.002,3120,7255,11
5104531640,23/03/2015,585000,4,3,1036.3,1554.5,2,0,0,3,9,3400,0,2006,0,98038,47.3548,-122.002,3400,5672,5
5201000030,23/03/2015,597000,4,2.5,722.4,12599.8,2,0,0,3,8,2370,0,1995,0,98077,47.7379,-122.052,2340,46661,11
6372000297,23/03/2015,608000,3,3.5,506,700.4,2,0,0,3,8,1260,400,2009,0,98116,47.5809,-122.403,1500,2198,11
6389970010,23/03/2015,1360000,4,3.5,1255.8,3848.4,2,0,1,3,11,3970,150,2014,0,98034,47.7089,-122.245,4120,11913,11
6431500280,23/03/2015,393000,2,1,253,1524,1,0,0,4,7,830,0,1921,0,98103,47.6914,-122.352,1110,5000,6
6600060140,23/03/2015,392000,4,2.5,649.2,1219.2,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217,11
6979910120,23/03/2015,635000,4,2.5,783.3,8525.9,2,0,0,3,8,2570,0,1997,0,98053,47.6343,-121.969,2500,29761,9
